Epoch:1 || epochiter: 0/344|| Totel iter 0 || L: 0.2816 C: 1.4126||Batch time: 14.6422 sec. ||LR: 0.00400000
Epoch:1 || epochiter: 10/344|| Totel iter 10 || L: 2.9437 C: 11.2689||Batch time: 0.7796 sec. ||LR: 0.00400000
Epoch:1 || epochiter: 20/344|| Totel iter 20 || L: 2.8162 C: 6.5706||Batch time: 0.8071 sec. ||LR: 0.00400000
Epoch:1 || epochiter: 30/344|| Totel iter 30 || L: 2.6442 C: 5.5892||Batch time: 0.7492 sec. ||LR: 0.00400000
Epoch:1 || epochiter: 40/344|| Totel iter 40 || L: 2.6073 C: 5.2942||Batch time: 0.7518 sec. ||LR: 0.00400000
Epoch:1 || epochiter: 50/344|| Totel iter 50 || L: 2.5549 C: 5.2463||Batch time: 0.7695 sec. ||LR: 0.00400000
Epoch:1 || epochiter: 60/344|| Totel iter 60 || L: 2.4304 C: 5.0699||Batch time: 0.7674 sec. ||LR: 0.00400000
Epoch:1 || epochiter: 70/344|| Totel iter 70 || L: 2.3692 C: 5.1061||Batch time: 0.7626 sec. ||LR: 0.00400000
Epoch:1 || epochiter: 80/344|| Totel iter 80 || L: 2.3000 C: 4.9913||Batch time: 0.7756 sec. ||LR: 0.00400000
Epoch:1 || epochiter: 90/344|| Totel iter 90 || L: 2.2551 C: 4.8398||Batch time: 0.7694 sec. ||LR: 0.00400000
Epoch:1 || epochiter: 100/344|| Totel iter 100 || L: 2.2608 C: 4.9935||Batch time: 0.7867 sec. ||LR: 0.00400000
Epoch:1 || epochiter: 110/344|| Totel iter 110 || L: 2.1031 C: 4.8600||Batch time: 0.7785 sec. ||LR: 0.00400000
Epoch:1 || epochiter: 120/344|| Totel iter 120 || L: 2.1486 C: 4.7807||Batch time: 0.7602 sec. ||LR: 0.00400000
Epoch:1 || epochiter: 130/344|| Totel iter 130 || L: 2.1167 C: 4.7977||Batch time: 0.7689 sec. ||LR: 0.00400000
Epoch:1 || epochiter: 140/344|| Totel iter 140 || L: 2.0568 C: 4.7446||Batch time: 0.7717 sec. ||LR: 0.00400000
Epoch:1 || epochiter: 150/344|| Totel iter 150 || L: 1.9584 C: 4.7743||Batch time: 0.8007 sec. ||LR: 0.00400000
Epoch:1 || epochiter: 160/344|| Totel iter 160 || L: 2.0132 C: 4.7464||Batch time: 0.8162 sec. ||LR: 0.00400000
Epoch:1 || epochiter: 170/344|| Totel iter 170 || L: 1.9255 C: 4.6264||Batch time: 0.7647 sec. ||LR: 0.00400000
Epoch:1 || epochiter: 180/344|| Totel iter 180 || L: 1.9156 C: 4.6617||Batch time: 0.7624 sec. ||LR: 0.00400000
Epoch:1 || epochiter: 190/344|| Totel iter 190 || L: 1.8709 C: 4.6775||Batch time: 0.7994 sec. ||LR: 0.00400000
Epoch:1 || epochiter: 200/344|| Totel iter 200 || L: 1.8975 C: 4.7040||Batch time: 0.8011 sec. ||LR: 0.00400000
Epoch:1 || epochiter: 210/344|| Totel iter 210 || L: 1.7892 C: 4.5911||Batch time: 0.7715 sec. ||LR: 0.00400000
Epoch:1 || epochiter: 220/344|| Totel iter 220 || L: 1.8062 C: 4.5529||Batch time: 0.7979 sec. ||LR: 0.00400000
Epoch:1 || epochiter: 230/344|| Totel iter 230 || L: 1.8873 C: 4.5785||Batch time: 0.8047 sec. ||LR: 0.00400000
Epoch:1 || epochiter: 240/344|| Totel iter 240 || L: 1.8203 C: 4.4531||Batch time: 0.7807 sec. ||LR: 0.00400000
Epoch:1 || epochiter: 250/344|| Totel iter 250 || L: 1.8149 C: 4.5236||Batch time: 0.8121 sec. ||LR: 0.00400000
Epoch:1 || epochiter: 260/344|| Totel iter 260 || L: 1.7826 C: 4.4828||Batch time: 0.7673 sec. ||LR: 0.00400000
Epoch:1 || epochiter: 270/344|| Totel iter 270 || L: 1.7961 C: 4.4755||Batch time: 0.7812 sec. ||LR: 0.00400000
Epoch:1 || epochiter: 280/344|| Totel iter 280 || L: 1.8393 C: 4.4653||Batch time: 0.8049 sec. ||LR: 0.00400000
Epoch:1 || epochiter: 290/344|| Totel iter 290 || L: 1.8211 C: 4.5250||Batch time: 0.8077 sec. ||LR: 0.00400000
Epoch:1 || epochiter: 300/344|| Totel iter 300 || L: 1.7443 C: 4.4032||Batch time: 0.7963 sec. ||LR: 0.00400000
Epoch:1 || epochiter: 310/344|| Totel iter 310 || L: 1.8072 C: 4.3181||Batch time: 0.8034 sec. ||LR: 0.00400000
Epoch:1 || epochiter: 320/344|| Totel iter 320 || L: 1.6438 C: 4.3475||Batch time: 0.8178 sec. ||LR: 0.00400000
Epoch:1 || epochiter: 330/344|| Totel iter 330 || L: 1.7103 C: 4.2919||Batch time: 0.8235 sec. ||LR: 0.00400000
Epoch:1 || epochiter: 340/344|| Totel iter 340 || L: 1.7321 C: 4.2924||Batch time: 0.8052 sec. ||LR: 0.00400000
Epoch:2 || epochiter: 6/344|| Totel iter 350 || L: 1.7019 C: 4.2094||Batch time: 0.7720 sec. ||LR: 0.00400000
Epoch:2 || epochiter: 16/344|| Totel iter 360 || L: 1.7094 C: 4.1829||Batch time: 0.7899 sec. ||LR: 0.00400000
Epoch:2 || epochiter: 26/344|| Totel iter 370 || L: 1.6120 C: 4.1821||Batch time: 0.8161 sec. ||LR: 0.00400000
Epoch:2 || epochiter: 36/344|| Totel iter 380 || L: 1.6585 C: 4.1599||Batch time: 0.8045 sec. ||LR: 0.00400000
Epoch:2 || epochiter: 46/344|| Totel iter 390 || L: 1.7223 C: 4.1277||Batch time: 0.8333 sec. ||LR: 0.00400000
Epoch:2 || epochiter: 56/344|| Totel iter 400 || L: 1.5953 C: 4.1295||Batch time: 0.8204 sec. ||LR: 0.00400000
Epoch:2 || epochiter: 66/344|| Totel iter 410 || L: 1.6863 C: 4.1556||Batch time: 0.8043 sec. ||LR: 0.00400000
Epoch:2 || epochiter: 76/344|| Totel iter 420 || L: 1.6481 C: 4.0569||Batch time: 0.7886 sec. ||LR: 0.00400000
Epoch:2 || epochiter: 86/344|| Totel iter 430 || L: 1.6954 C: 4.1276||Batch time: 0.8125 sec. ||LR: 0.00400000
Epoch:2 || epochiter: 96/344|| Totel iter 440 || L: 1.7224 C: 4.0891||Batch time: 0.8044 sec. ||LR: 0.00400000
Epoch:2 || epochiter: 106/344|| Totel iter 450 || L: 1.5990 C: 4.0097||Batch time: 0.8067 sec. ||LR: 0.00400000
Epoch:2 || epochiter: 116/344|| Totel iter 460 || L: 1.6367 C: 3.9840||Batch time: 0.7781 sec. ||LR: 0.00400000
Epoch:2 || epochiter: 126/344|| Totel iter 470 || L: 1.6463 C: 3.9185||Batch time: 0.8182 sec. ||LR: 0.00400000
Epoch:2 || epochiter: 136/344|| Totel iter 480 || L: 1.6268 C: 3.9614||Batch time: 0.8168 sec. ||LR: 0.00400000
Epoch:2 || epochiter: 146/344|| Totel iter 490 || L: 1.6185 C: 3.9740||Batch time: 0.8191 sec. ||LR: 0.00400000
Epoch:2 || epochiter: 156/344|| Totel iter 500 || L: 1.5291 C: 3.9374||Batch time: 0.7819 sec. ||LR: 0.00400000
Epoch:2 || epochiter: 166/344|| Totel iter 510 || L: 1.6948 C: 3.9010||Batch time: 0.8083 sec. ||LR: 0.00400000
Epoch:2 || epochiter: 176/344|| Totel iter 520 || L: 1.5888 C: 3.9623||Batch time: 0.8328 sec. ||LR: 0.00400000
Epoch:2 || epochiter: 186/344|| Totel iter 530 || L: 1.6520 C: 3.9361||Batch time: 0.8085 sec. ||LR: 0.00400000
Epoch:2 || epochiter: 196/344|| Totel iter 540 || L: 1.6600 C: 3.9375||Batch time: 0.8042 sec. ||LR: 0.00400000
Epoch:2 || epochiter: 206/344|| Totel iter 550 || L: 1.6663 C: 4.0286||Batch time: 0.8187 sec. ||LR: 0.00400000
Epoch:2 || epochiter: 216/344|| Totel iter 560 || L: 1.6396 C: 4.0185||Batch time: 0.7901 sec. ||LR: 0.00400000
Epoch:2 || epochiter: 226/344|| Totel iter 570 || L: 1.6843 C: 3.9765||Batch time: 0.8134 sec. ||LR: 0.00400000
Epoch:2 || epochiter: 236/344|| Totel iter 580 || L: 1.6241 C: 3.9077||Batch time: 0.7766 sec. ||LR: 0.00400000
Epoch:2 || epochiter: 246/344|| Totel iter 590 || L: 1.6539 C: 3.8469||Batch time: 0.8163 sec. ||LR: 0.00400000
Epoch:2 || epochiter: 256/344|| Totel iter 600 || L: 1.6460 C: 3.7739||Batch time: 0.8061 sec. ||LR: 0.00400000
Epoch:2 || epochiter: 266/344|| Totel iter 610 || L: 1.6150 C: 3.8319||Batch time: 0.7784 sec. ||LR: 0.00400000
Epoch:2 || epochiter: 276/344|| Totel iter 620 || L: 1.5485 C: 3.8510||Batch time: 0.8124 sec. ||LR: 0.00400000
Epoch:2 || epochiter: 286/344|| Totel iter 630 || L: 1.5777 C: 3.8574||Batch time: 0.7964 sec. ||LR: 0.00400000
Epoch:2 || epochiter: 296/344|| Totel iter 640 || L: 1.5905 C: 3.7769||Batch time: 0.8614 sec. ||LR: 0.00400000
Epoch:2 || epochiter: 306/344|| Totel iter 650 || L: 1.5743 C: 3.7602||Batch time: 0.8138 sec. ||LR: 0.00400000
Epoch:2 || epochiter: 316/344|| Totel iter 660 || L: 1.5818 C: 3.8326||Batch time: 0.7965 sec. ||LR: 0.00400000
Epoch:2 || epochiter: 326/344|| Totel iter 670 || L: 1.5929 C: 3.7519||Batch time: 0.8216 sec. ||LR: 0.00400000
Epoch:2 || epochiter: 336/344|| Totel iter 680 || L: 1.5395 C: 3.7055||Batch time: 0.7985 sec. ||LR: 0.00400000
Epoch:3 || epochiter: 2/344|| Totel iter 690 || L: 1.5693 C: 3.7573||Batch time: 0.7778 sec. ||LR: 0.00400000
Epoch:3 || epochiter: 12/344|| Totel iter 700 || L: 1.5711 C: 3.6665||Batch time: 0.8121 sec. ||LR: 0.00400000
Epoch:3 || epochiter: 22/344|| Totel iter 710 || L: 1.5898 C: 3.7215||Batch time: 0.7873 sec. ||LR: 0.00400000
Epoch:3 || epochiter: 32/344|| Totel iter 720 || L: 1.5988 C: 3.7058||Batch time: 0.8306 sec. ||LR: 0.00400000
Epoch:3 || epochiter: 42/344|| Totel iter 730 || L: 1.5579 C: 3.5903||Batch time: 0.8073 sec. ||LR: 0.00400000
Epoch:3 || epochiter: 52/344|| Totel iter 740 || L: 1.5275 C: 3.6159||Batch time: 0.8037 sec. ||LR: 0.00400000
Epoch:3 || epochiter: 62/344|| Totel iter 750 || L: 1.5467 C: 3.7217||Batch time: 0.8392 sec. ||LR: 0.00400000
Epoch:3 || epochiter: 72/344|| Totel iter 760 || L: 1.5185 C: 3.6437||Batch time: 0.7838 sec. ||LR: 0.00400000
Epoch:3 || epochiter: 82/344|| Totel iter 770 || L: 1.5133 C: 3.6862||Batch time: 0.8118 sec. ||LR: 0.00400000
Epoch:3 || epochiter: 92/344|| Totel iter 780 || L: 1.5013 C: 3.7114||Batch time: 0.7993 sec. ||LR: 0.00400000
Epoch:3 || epochiter: 102/344|| Totel iter 790 || L: 1.5730 C: 3.7261||Batch time: 0.8005 sec. ||LR: 0.00400000
Epoch:3 || epochiter: 112/344|| Totel iter 800 || L: 1.5858 C: 3.6819||Batch time: 0.7994 sec. ||LR: 0.00400000
Epoch:3 || epochiter: 122/344|| Totel iter 810 || L: 1.5428 C: 3.6162||Batch time: 0.8281 sec. ||LR: 0.00400000
Epoch:3 || epochiter: 132/344|| Totel iter 820 || L: 1.5893 C: 3.6462||Batch time: 0.7849 sec. ||LR: 0.00400000
Epoch:3 || epochiter: 142/344|| Totel iter 830 || L: 1.5593 C: 3.6818||Batch time: 0.8301 sec. ||LR: 0.00400000
Epoch:3 || epochiter: 152/344|| Totel iter 840 || L: 1.4682 C: 3.5346||Batch time: 0.8325 sec. ||LR: 0.00400000
Epoch:3 || epochiter: 162/344|| Totel iter 850 || L: 1.5109 C: 3.5947||Batch time: 0.8117 sec. ||LR: 0.00400000
Epoch:3 || epochiter: 172/344|| Totel iter 860 || L: 1.4794 C: 3.4952||Batch time: 0.8286 sec. ||LR: 0.00400000
Epoch:3 || epochiter: 182/344|| Totel iter 870 || L: 1.5372 C: 3.5712||Batch time: 0.8042 sec. ||LR: 0.00400000
Epoch:3 || epochiter: 192/344|| Totel iter 880 || L: 1.4996 C: 3.4862||Batch time: 0.8089 sec. ||LR: 0.00400000
Epoch:3 || epochiter: 202/344|| Totel iter 890 || L: 1.5072 C: 3.5079||Batch time: 0.7996 sec. ||LR: 0.00400000
Epoch:3 || epochiter: 212/344|| Totel iter 900 || L: 1.4693 C: 3.4509||Batch time: 0.8076 sec. ||LR: 0.00400000
Epoch:3 || epochiter: 222/344|| Totel iter 910 || L: 1.4689 C: 3.4337||Batch time: 0.8711 sec. ||LR: 0.00400000
Epoch:3 || epochiter: 232/344|| Totel iter 920 || L: 1.5151 C: 3.4778||Batch time: 0.8317 sec. ||LR: 0.00400000
Epoch:3 || epochiter: 242/344|| Totel iter 930 || L: 1.4788 C: 3.5230||Batch time: 0.8000 sec. ||LR: 0.00400000
Epoch:3 || epochiter: 252/344|| Totel iter 940 || L: 1.4528 C: 3.5036||Batch time: 0.7855 sec. ||LR: 0.00400000
Epoch:3 || epochiter: 262/344|| Totel iter 950 || L: 1.5223 C: 3.5239||Batch time: 0.8106 sec. ||LR: 0.00400000
Epoch:3 || epochiter: 272/344|| Totel iter 960 || L: 1.5028 C: 3.4244||Batch time: 0.8118 sec. ||LR: 0.00400000
Epoch:3 || epochiter: 282/344|| Totel iter 970 || L: 1.4868 C: 3.4538||Batch time: 0.8196 sec. ||LR: 0.00400000
Epoch:3 || epochiter: 292/344|| Totel iter 980 || L: 1.4970 C: 3.5011||Batch time: 0.7974 sec. ||LR: 0.00400000
Epoch:3 || epochiter: 302/344|| Totel iter 990 || L: 1.4235 C: 3.4186||Batch time: 0.8245 sec. ||LR: 0.00400000
Epoch:3 || epochiter: 312/344|| Totel iter 1000 || L: 1.5173 C: 3.4327||Batch time: 0.7823 sec. ||LR: 0.00400000
Epoch:3 || epochiter: 322/344|| Totel iter 1010 || L: 1.5352 C: 3.4273||Batch time: 0.8112 sec. ||LR: 0.00400000
Epoch:3 || epochiter: 332/344|| Totel iter 1020 || L: 1.5181 C: 3.5130||Batch time: 0.8080 sec. ||LR: 0.00400000
Epoch:3 || epochiter: 342/344|| Totel iter 1030 || L: 1.4738 C: 3.4202||Batch time: 0.8134 sec. ||LR: 0.00400000
Epoch:4 || epochiter: 8/344|| Totel iter 1040 || L: 1.5539 C: 3.4615||Batch time: 0.7675 sec. ||LR: 0.00400000
Epoch:4 || epochiter: 18/344|| Totel iter 1050 || L: 1.4515 C: 3.4465||Batch time: 0.7702 sec. ||LR: 0.00400000
Epoch:4 || epochiter: 28/344|| Totel iter 1060 || L: 1.5069 C: 3.3460||Batch time: 0.7934 sec. ||LR: 0.00400000
Epoch:4 || epochiter: 38/344|| Totel iter 1070 || L: 1.4744 C: 3.4116||Batch time: 0.8026 sec. ||LR: 0.00400000
Epoch:4 || epochiter: 48/344|| Totel iter 1080 || L: 1.4550 C: 3.3791||Batch time: 0.8210 sec. ||LR: 0.00400000
Epoch:4 || epochiter: 58/344|| Totel iter 1090 || L: 1.4793 C: 3.4306||Batch time: 0.7931 sec. ||LR: 0.00400000
Epoch:4 || epochiter: 68/344|| Totel iter 1100 || L: 1.4541 C: 3.3894||Batch time: 0.8580 sec. ||LR: 0.00400000
Epoch:4 || epochiter: 78/344|| Totel iter 1110 || L: 1.4524 C: 3.3637||Batch time: 0.8024 sec. ||LR: 0.00400000
Epoch:4 || epochiter: 88/344|| Totel iter 1120 || L: 1.4839 C: 3.3237||Batch time: 0.8094 sec. ||LR: 0.00400000
Epoch:4 || epochiter: 98/344|| Totel iter 1130 || L: 1.4824 C: 3.4107||Batch time: 0.8144 sec. ||LR: 0.00400000
Epoch:4 || epochiter: 108/344|| Totel iter 1140 || L: 1.4766 C: 3.4047||Batch time: 0.7807 sec. ||LR: 0.00400000
Epoch:4 || epochiter: 118/344|| Totel iter 1150 || L: 1.4020 C: 3.2350||Batch time: 0.8128 sec. ||LR: 0.00400000
Epoch:4 || epochiter: 128/344|| Totel iter 1160 || L: 1.4219 C: 3.3338||Batch time: 0.7965 sec. ||LR: 0.00400000
Epoch:4 || epochiter: 138/344|| Totel iter 1170 || L: 1.4377 C: 3.3256||Batch time: 0.8059 sec. ||LR: 0.00400000
Epoch:4 || epochiter: 148/344|| Totel iter 1180 || L: 1.4534 C: 3.2578||Batch time: 0.8485 sec. ||LR: 0.00400000
Epoch:4 || epochiter: 158/344|| Totel iter 1190 || L: 1.4519 C: 3.3200||Batch time: 0.8080 sec. ||LR: 0.00400000
Epoch:4 || epochiter: 168/344|| Totel iter 1200 || L: 1.4923 C: 3.3696||Batch time: 0.8054 sec. ||LR: 0.00400000
Epoch:4 || epochiter: 178/344|| Totel iter 1210 || L: 1.3931 C: 3.2889||Batch time: 0.7966 sec. ||LR: 0.00400000
Epoch:4 || epochiter: 188/344|| Totel iter 1220 || L: 1.4530 C: 3.3734||Batch time: 0.7952 sec. ||LR: 0.00400000
Epoch:4 || epochiter: 198/344|| Totel iter 1230 || L: 1.4226 C: 3.3161||Batch time: 0.7905 sec. ||LR: 0.00400000
Epoch:4 || epochiter: 208/344|| Totel iter 1240 || L: 1.4534 C: 3.3626||Batch time: 0.8140 sec. ||LR: 0.00400000
Epoch:4 || epochiter: 218/344|| Totel iter 1250 || L: 1.4299 C: 3.2925||Batch time: 0.8193 sec. ||LR: 0.00400000
Epoch:4 || epochiter: 228/344|| Totel iter 1260 || L: 1.4428 C: 3.3089||Batch time: 0.8468 sec. ||LR: 0.00400000
Epoch:4 || epochiter: 238/344|| Totel iter 1270 || L: 1.4344 C: 3.2805||Batch time: 0.7837 sec. ||LR: 0.00400000
Epoch:4 || epochiter: 248/344|| Totel iter 1280 || L: 1.4118 C: 3.3474||Batch time: 0.8068 sec. ||LR: 0.00400000
Epoch:4 || epochiter: 258/344|| Totel iter 1290 || L: 1.4507 C: 3.3559||Batch time: 0.8229 sec. ||LR: 0.00400000
Epoch:4 || epochiter: 268/344|| Totel iter 1300 || L: 1.4534 C: 3.2862||Batch time: 0.8172 sec. ||LR: 0.00400000
Epoch:4 || epochiter: 278/344|| Totel iter 1310 || L: 1.4908 C: 3.2557||Batch time: 0.7871 sec. ||LR: 0.00400000
Epoch:4 || epochiter: 288/344|| Totel iter 1320 || L: 1.4172 C: 3.2703||Batch time: 0.8100 sec. ||LR: 0.00400000
Epoch:4 || epochiter: 298/344|| Totel iter 1330 || L: 1.3896 C: 3.2722||Batch time: 0.7906 sec. ||LR: 0.00400000
Epoch:4 || epochiter: 308/344|| Totel iter 1340 || L: 1.3946 C: 3.3024||Batch time: 0.7980 sec. ||LR: 0.00400000
Epoch:4 || epochiter: 318/344|| Totel iter 1350 || L: 1.4974 C: 3.3455||Batch time: 0.8075 sec. ||LR: 0.00400000
Epoch:4 || epochiter: 328/344|| Totel iter 1360 || L: 1.4470 C: 3.2827||Batch time: 0.7980 sec. ||LR: 0.00400000
Epoch:4 || epochiter: 338/344|| Totel iter 1370 || L: 1.4274 C: 3.2266||Batch time: 0.8376 sec. ||LR: 0.00400000
Epoch:5 || epochiter: 4/344|| Totel iter 1380 || L: 1.4217 C: 3.3270||Batch time: 0.8768 sec. ||LR: 0.00400000
Epoch:5 || epochiter: 14/344|| Totel iter 1390 || L: 1.3665 C: 3.2057||Batch time: 0.8218 sec. ||LR: 0.00400000
Epoch:5 || epochiter: 24/344|| Totel iter 1400 || L: 1.4193 C: 3.2788||Batch time: 0.7910 sec. ||LR: 0.00400000
Epoch:5 || epochiter: 34/344|| Totel iter 1410 || L: 1.3443 C: 3.2116||Batch time: 0.8125 sec. ||LR: 0.00400000
Epoch:5 || epochiter: 44/344|| Totel iter 1420 || L: 1.4380 C: 3.3437||Batch time: 0.8027 sec. ||LR: 0.00400000
Epoch:5 || epochiter: 54/344|| Totel iter 1430 || L: 1.4317 C: 3.2799||Batch time: 0.7896 sec. ||LR: 0.00400000
Epoch:5 || epochiter: 64/344|| Totel iter 1440 || L: 1.4231 C: 3.2991||Batch time: 0.7739 sec. ||LR: 0.00400000
Epoch:5 || epochiter: 74/344|| Totel iter 1450 || L: 1.4054 C: 3.2160||Batch time: 0.7781 sec. ||LR: 0.00400000
Epoch:5 || epochiter: 84/344|| Totel iter 1460 || L: 1.3510 C: 3.1903||Batch time: 0.8106 sec. ||LR: 0.00400000
Epoch:5 || epochiter: 94/344|| Totel iter 1470 || L: 1.4113 C: 3.2234||Batch time: 0.8068 sec. ||LR: 0.00400000
Epoch:5 || epochiter: 104/344|| Totel iter 1480 || L: 1.4281 C: 3.2316||Batch time: 0.8100 sec. ||LR: 0.00400000
Epoch:5 || epochiter: 114/344|| Totel iter 1490 || L: 1.4350 C: 3.2428||Batch time: 0.7871 sec. ||LR: 0.00400000
Epoch:5 || epochiter: 124/344|| Totel iter 1500 || L: 1.3785 C: 3.1245||Batch time: 0.7846 sec. ||LR: 0.00400000
Epoch:5 || epochiter: 134/344|| Totel iter 1510 || L: 1.4053 C: 3.0994||Batch time: 0.7903 sec. ||LR: 0.00400000
Epoch:5 || epochiter: 144/344|| Totel iter 1520 || L: 1.4550 C: 3.1796||Batch time: 0.8139 sec. ||LR: 0.00400000
Epoch:5 || epochiter: 154/344|| Totel iter 1530 || L: 1.3845 C: 3.1331||Batch time: 0.7995 sec. ||LR: 0.00400000
Epoch:5 || epochiter: 164/344|| Totel iter 1540 || L: 1.4141 C: 3.1502||Batch time: 0.7993 sec. ||LR: 0.00400000
Epoch:5 || epochiter: 174/344|| Totel iter 1550 || L: 1.3700 C: 3.1483||Batch time: 0.8008 sec. ||LR: 0.00400000
Epoch:5 || epochiter: 184/344|| Totel iter 1560 || L: 1.3439 C: 3.1319||Batch time: 0.7773 sec. ||LR: 0.00400000
Epoch:5 || epochiter: 194/344|| Totel iter 1570 || L: 1.4277 C: 3.1528||Batch time: 0.8193 sec. ||LR: 0.00400000
Epoch:5 || epochiter: 204/344|| Totel iter 1580 || L: 1.3836 C: 3.0997||Batch time: 0.7781 sec. ||LR: 0.00400000
Epoch:5 || epochiter: 214/344|| Totel iter 1590 || L: 1.3741 C: 3.0938||Batch time: 0.8380 sec. ||LR: 0.00400000
Epoch:5 || epochiter: 224/344|| Totel iter 1600 || L: 1.3534 C: 3.1153||Batch time: 0.8105 sec. ||LR: 0.00400000
Epoch:5 || epochiter: 234/344|| Totel iter 1610 || L: 1.4056 C: 3.1466||Batch time: 0.7980 sec. ||LR: 0.00400000
Epoch:5 || epochiter: 244/344|| Totel iter 1620 || L: 1.4023 C: 3.1123||Batch time: 0.8044 sec. ||LR: 0.00400000
Epoch:5 || epochiter: 254/344|| Totel iter 1630 || L: 1.3824 C: 3.1134||Batch time: 0.7954 sec. ||LR: 0.00400000
Epoch:5 || epochiter: 264/344|| Totel iter 1640 || L: 1.3476 C: 3.0235||Batch time: 0.8186 sec. ||LR: 0.00400000
